FID IID thr_wing
8573105 8573105 75
8573106 8573106 79
8573106 8573106 78
8573106 8573106 74.78
8573110 8573110 80
8573112 8573112 80
8573114 8573114 81
8573114 8573114 81
8573114 8573114 82
8573114 8573114 81
8573114 8573114 78
8573116 8573116 81
8573116 8573116 83
8573116 8573116 83
8573118 8573118 81
8573118 8573118 80
8573118 8573118 79
8573118 8573118 80
8573140 8573140 82
8573140 8573140 81
8573140 8573140 80
8573140 8573140 78.78
8573140 8573140 81
8573140 8573140 84
8573140 8573140 85.64
8573140 8573140 84
8573141 8573141 74
8573142 8573142 80
8573143 8573143 77
8573146 8573146 78
8573152 8573152 81.5
8573155 8573155 79.5
8573155 8573155 80
8573155 8573155 77
8573156 8573156 77.5
8573156 8573156 77
8573156 8573156 79
8573156 8573156 78
8573156 8573156 77.61
8573156 8573156 75.41
8573156 8573156 NA
8573156 8573156 78.86
8573156 8573156 80
8573156 8573156 81.83
8573156 8573156 78.26
8573156 8573156 78.86
8573160 8573160 78
8573160 8573160 79.64
8573168 8573168 78
8573168 8573168 78.64
8573168 8573168 NA
8573168 8573168 77
8573168 8573168 NA
8573168 8573168 NA
8573175 8573175 80.64
8573175 8573175 NA
8573175 8573175 80.64
8573175 8573175 80
8573175 8573175 74.61
8573187 8573187 83
8573187 8573187 83
8573187 8573187 81
8573187 8573187 82.7
8573187 8573187 83.86
8573187 8573187 86.83
8573201 8573201 76.64
8573201 8573201 77
8573215 8573215 79
8573215 8573215 79
8573215 8573215 78
8573221 8573221 78
8573221 8573221 77
8573221 8573221 79
8573221 8573221 80
8573224 8573224 81.64
8573224 8573224 82
8573224 8573224 81
8573224 8573224 80.64
8573224 8573224 NA
8573224 8573224 NA
8573224 8573224 82
8573224 8573224 75.61
8573227 8573227 78
8573228 8573228 79
8573228 8573228 77
8573228 8573228 76
8573228 8573228 NA
8573228 8573228 NA
8573228 8573228 75
8573228 8573228 74
8573228 8573228 78.64
8573228 8573228 78.61
8573228 8573228 78
8573233 8573233 83.5
8573233 8573233 84.64
8573233 8573233 84
8573235 8573235 77
8573245 8573245 74.64
8573245 8573245 76
8573245 8573245 78.64
8573245 8573245 77.7
8573246 8573246 83.64
8573246 8573246 84
8573246 8573246 80.64
8573246 8573246 NA
8573255 8573255 79.64
8573256 8573256 78
8573256 8573256 NA
8573256 8573256 77.64
8573256 8573256 74
8573256 8573256 NA
8573258 8573258 83.5
8573258 8573258 82
8573259 8573259 83.5
8573259 8573259 84.5
8573260 8573260 83
8573260 8573260 80
8573260 8573260 82.61
8573261 8573261 79.5
8573261 8573261 81
8573261 8573261 79
8573262 8573262 79.64
8573262 8573262 NA
8573262 8573262 80
8573264 8573264 79
8573264 8573264 79.5
8573264 8573264 79
8573264 8573264 80.64
8573264 8573264 NA
8573264 8573264 NA
8573264 8573264 NA
8573264 8573264 78
8573264 8573264 79.64
8573264 8573264 NA
8573264 8573264 80.64
8573264 8573264 79
8573264 8573264 78.7
8573264 8573264 79
8573264 8573264 NA
8573264 8573264 74.7
8573264 8573264 80
8573264 8573264 79.64
8573264 8573264 78.41
8573264 8573264 78
8573264 8573264 78.09
8573270 8573270 82
8573270 8573270 81.64
8573270 8573270 83
8573270 8573270 82
8573272 8573272 78
8573273 8573273 80
8573274 8573274 81
8573274 8573274 82
8573274 8573274 82
8573275 8573275 80
8573275 8573275 80
8573278 8573278 77.5
8573279 8573279 82
8573281 8573281 77
8573282 8573282 79
8573295 8573295 80
8573295 8573295 80
8573295 8573295 82
8573295 8573295 78
8573295 8573295 81
8573297 8573297 81
8573510 8573510 80.64
8573510 8573510 NA
8573510 8573510 NA
8573515 8573515 79
8573515 8573515 80.41
8573515 8573515 80
8573516 8573516 75
8573517 8573517 78
8573519 8573519 NA
8573521 8573521 79.86
8573521 8573521 79.86
8573524 8573524 83
8573525 8573525 76
8573525 8573525 76
8573525 8573525 75
8573526 8573526 79
8573526 8573526 79
8573527 8573527 75.61
8573529 8573529 76
8573530 8573530 76
8573531 8573531 82
8573532 8573532 79
8573536 8573536 78
8573536 8573536 76.78
8573536 8573536 78
8573537 8573537 81.64
8573537 8573537 81.5
8573537 8573537 NA
8573539 8573539 NA
8573539 8573539 73
8573539 8573539 77
8573539 8573539 77.61
8573539 8573539 70.41
8573545 8573545 81.64
8573545 8573545 82.5
8573545 8573545 82.64
8573545 8573545 80
8573545 8573545 82
8573545 8573545 80.7
8573545 8573545 79.7
8573545 8573545 82
8573545 8573545 82
8573551 8573551 NA
8573551 8573551 77
8573553 8573553 76
8573553 8573553 76.41
8573553 8573553 75
8573556 8573556 82.64
8573556 8573556 NA
8573557 8573557 75
8573558 8573558 78.64
8573560 8573560 81
8573560 8573560 80.78
8573562 8573562 77
8573563 8573563 80
8573567 8573567 78
8573567 8573567 77
8573567 8573567 77
8573567 8573567 77.61
8573567 8573567 78.64
8573572 8573572 82.5
8573572 8573572 80
8573572 8573572 83
8573572 8573572 83
8573572 8573572 83
8573572 8573572 NA
8573572 8573572 83.86
8573572 8573572 83.91
8573582 8573582 79
8573583 8573583 78
8573583 8573583 76.78
8573583 8573583 79
8573587 8573587 82.64
8573587 8573587 79
8573587 8573587 82.7
8573589 8573589 78
8573589 8573589 79.78
8573589 8573589 71
8573589 8573589 77.41
8573590 8573590 76
8573590 8573590 NA
8573591 8573591 80.64
8573591 8573591 81
8573591 8573591 81.64
8573592 8573592 81.64
8573592 8573592 84
8573593 8573593 NA
8573593 8573593 NA
8573594 8573594 80.64
8573594 8573594 80
8573594 8573594 NA
8573596 8573596 80.64
8573596 8573596 81
8573597 8573597 81
8573597 8573597 NA
8573597 8573597 NA
8573597 8573597 81
8573598 8573598 78.64
8573598 8573598 NA
8573599 8573599 80
8573599 8573599 NA
8573599 8573599 78.41
8573599 8573599 NA
8573599 8573599 75.61
8573599 8573599 80
8573599 8573599 80
8573600 8573600 80.64
8573600 8573600 NA
8573601 8573601 NA
8573601 8573601 77
8573601 8573601 76
8573601 8573601 76.61
8573601 8573601 NA
8573603 8573603 79.64
8573603 8573603 NA
8573603 8573603 76
8573603 8573603 79
8573603 8573603 80.7
8573603 8573603 80
8573603 8573603 NA
8573606 8573606 75.64
8573606 8573606 77
8573606 8573606 77
8573606 8573606 78.41
8573606 8573606 77.61
8573606 8573606 78
8573607 8573607 76
8573608 8573608 74.5
8573608 8573608 NA
8573608 8573608 76
8573608 8573608 74.61
8573608 8573608 74.61
8573608 8573608 74.41
8573608 8573608 76.09
8573609 8573609 76.5
8573610 8573610 79
8573610 8573610 70
8573610 8573610 NA
8573611 8573611 78
8573611 8573611 76
8573612 8573612 80
8573612 8573612 72
8573612 8573612 NA
8573613 8573613 78
8573614 8573614 81
8573614 8573614 NA
8573614 8573614 82
8573614 8573614 82
8573615 8573615 81
8573615 8573615 NA
8573615 8573615 83
8573616 8573616 79
8573616 8573616 80.64
8573616 8573616 79
8573617 8573617 80
8573618 8573618 81
8573618 8573618 80
8573619 8573619 83.5
8573619 8573619 83.64
8573620 8573620 80.5
8573620 8573620 80
8573621 8573621 78
8573621 8573621 NA
8573621 8573621 77
8573622 8573622 75
8573623 8573623 77
8573624 8573624 80
8573625 8573625 80
8573625 8573625 NA
8573626 8573626 81
8573626 8573626 79.64
8573626 8573626 NA
8573626 8573626 NA
8573626 8573626 79
8573626 8573626 79.61
8573626 8573626 79.61
8573627 8573627 80
8573628 8573628 80
8573628 8573628 81.64
8573628 8573628 NA
8573629 8573629 77
8573629 8573629 77
8573629 8573629 78
8573629 8573629 76.61
8573630 8573630 77
8573630 8573630 NA
8573631 8573631 80
8573632 8573632 82
8573633 8573633 84
8573633 8573633 83.64
8573633 8573633 83
8573634 8573634 76.5
8573634 8573634 NA
8573635 8573635 77
8573635 8573635 78
8573635 8573635 77
8573635 8573635 77
8573635 8573635 76
8573635 8573635 80
8573635 8573635 79.64
8573635 8573635 77.61
8573635 8573635 77.61
8573636 8573636 78
8573636 8573636 78
8573636 8573636 78
8573636 8573636 NA
8573636 8573636 NA
8573637 8573637 76
8573638 8573638 79
8573638 8573638 78.64
8573639 8573639 81
8573639 8573639 81
8573639 8573639 81.64
8573639 8573639 80.64
8573640 8573640 76
8573640 8573640 76
8573640 8573640 75.64
8573641 8573641 77
8573641 8573641 77.5
8573642 8573642 81
8573642 8573642 81
8573642 8573642 81
8573642 8573642 79
8573643 8573643 77
8573643 8573643 77
8573643 8573643 74
8573644 8573644 80
8573644 8573644 81
8573644 8573644 80
8573645 8573645 78
8573645 8573645 78
8573645 8573645 79
8573645 8573645 76
8573645 8573645 77
8573645 8573645 NA
8573646 8573646 78
8573646 8573646 78
8573647 8573647 77
8573647 8573647 77
8573648 8573648 80
8573648 8573648 80
8573648 8573648 79
8573649 8573649 83
8573650 8573650 81
8573651 8573651 81.5
8573652 8573652 78
8573652 8573652 76.61
8573652 8573652 75.61
8573653 8573653 82
8573654 8573654 82.5
8573655 8573655 78
8573656 8573656 86
8573657 8573657 79
8573657 8573657 78.61
8573657 8573657 80.7
8573657 8573657 81
8573657 8573657 79.61
8573657 8573657 73.61
8573658 8573658 78.5
8573658 8573658 NA
8573659 8573659 80
8573660 8573660 79.64
8573660 8573660 79.5
8573660 8573660 79.64
8573660 8573660 NA
8573660 8573660 79
8573661 8573661 77.64
8573661 8573661 77
8573662 8573662 79
8573663 8573663 80.64
8573663 8573663 NA
8573663 8573663 80.64
8573663 8573663 NA
8573664 8573664 78.64
8573665 8573665 77.64
8573673 8573673 77
8573673 8573673 77
8573673 8573673 76.64
8573682 8573682 80
8573682 8573682 80
8573682 8573682 80
8573682 8573682 80
8573682 8573682 80.61
8573682 8573682 80
8573682 8573682 80
8573682 8573682 80
8573682 8573682 76.41
8573683 8573683 76
8573683 8573683 70
8573683 8573683 78
8573683 8573683 79
8573683 8573683 NA
8573684 8573684 80
8573685 8573685 83
8573685 8573685 83
8573686 8573686 81
8573686 8573686 79
8573686 8573686 81
8573687 8573687 79
8573687 8573687 78
8573688 8573688 78
8573720 8573720 80.64
8573720 8573720 NA
8573721 8573721 80.64
8573721 8573721 NA
8573722 8573722 82.64
8573722 8573722 82.64
8573743 8573743 78.7
8573744 8573744 NA
8573744 8573744 80.64
8573744 8573744 79
8573745 8573745 82.64
8573745 8573745 83
8573745 8573745 82
8573745 8573745 82.7
8573745 8573745 85
8573746 8573746 80.64
8573746 8573746 77
8573746 8573746 77
8573746 8573746 78
8573747 8573747 79.64
8573748 8573748 82.64
8573748 8573748 NA
8573749 8573749 77.64
8573749 8573749 77
8573750 8573750 80.64
8573751 8573751 80.64
8573751 8573751 82
8573752 8573752 80.64
8573752 8573752 77
8573752 8573752 81
8573753 8573753 75.64
8573754 8573754 83.64
8573754 8573754 82
8573754 8573754 82
8573755 8573755 77.64
8573755 8573755 75
8573755 8573755 77
8573756 8573756 79.64
8573757 8573757 81.64
8573757 8573757 NA
8573758 8573758 76.64
8573759 8573759 81.64
8573759 8573759 81
8573759 8573759 83
8573760 8573760 76.64
8573760 8573760 NA
8573761 8573761 78.64
8573762 8573762 79.64
8573781 8573781 80.64
8573781 8573781 81
8573781 8573781 79
8573783 8573783 NA
8573786 8573786 79
8573786 8573786 78.61
8573787 8573787 79.64
8573787 8573787 81
8573787 8573787 NA
8573801 8573801 80
8573801 8573801 80
8573801 8573801 NA
8573805 8573805 79
8573805 8573805 76
8573805 8573805 77
8573808 8573808 79
8573813 8573813 78
8573814 8573814 79
8573815 8573815 81
8573815 8573815 81
8573815 8573815 84
8573816 8573816 78
8573817 8573817 NA
8573828 8573828 80
8573828 8573828 78
8573828 8573828 NA
8573833 8573833 78.64
8573833 8573833 78.64
8573841 8573841 79
8573841 8573841 79
8573847 8573847 76
8573847 8573847 76
8573847 8573847 77
8573848 8573848 79
8573849 8573849 79.64
8573850 8573850 81
8573851 8573851 75
8573851 8573851 NA
8573854 8573854 79
8573856 8573856 78
8573856 8573856 77
8573856 8573856 80
8573856 8573856 80.09
8573856 8573856 82
8573856 8573856 82
8573857 8573857 74
8573857 8573857 75
8573857 8573857 74
8573859 8573859 79
8573859 8573859 77
8573864 8573864 77
8573864 8573864 77
8573864 8573864 NA
8573864 8573864 75.61
8573864 8573864 76
8573864 8573864 75.09
8573864 8573864 76.09
8573871 8573871 78
8573871 8573871 NA
8573872 8573872 76
8573872 8573872 77
8573873 8573873 76
8573873 8573873 75
8573873 8573873 74.78
8573874 8573874 79
8573874 8573874 80
8573875 8573875 75
8573875 8573875 76
8573875 8573875 76.61
8573875 8573875 77
8573876 8573876 78
8573889 8573889 82.41
8573889 8573889 NA
8573890 8573890 80
8573892 8573892 74
8573892 8573892 76
8573892 8573892 76.41
8573892 8573892 NA
8573892 8573892 74.61
8573892 8573892 77
8573893 8573893 80
8573893 8573893 79
8573893 8573893 80
8573893 8573893 79.61
8573893 8573893 NA
8573893 8573893 76.7
8573896 8573896 83.41
8573896 8573896 82
8573896 8573896 82.41
8573896 8573896 NA
8573896 8573896 82
8573896 8573896 82.09
8573896 8573896 82
8573900 8573900 79
8573903 8573903 81
8573904 8573904 78
8573904 8573904 79
8573904 8573904 80
8573905 8573905 78
8573906 8573906 79
8573906 8573906 80.41
8573906 8573906 80
8573910 8573910 78
8573911 8573911 80
8573913 8573913 84
8573915 8573915 79
8573915 8573915 79.86
8573916 8573916 75
8573918 8573918 82.64
8573920 8573920 80
8573920 8573920 82.61
8573920 8573920 77.61
8573926 8573926 82
8573926 8573926 83
8573928 8573928 83.64
8573937 8573937 80
8573937 8573937 NA
8573937 8573937 NA
8573937 8573937 81
8573937 8573937 80
8573939 8573939 77
8573939 8573939 NA
8573955 8573955 79
8573955 8573955 79
8573955 8573955 80.7
8573955 8573955 81
8573955 8573955 80.7
8573955 8573955 80.41
8573959 8573959 80
8573959 8573959 82.64
8573959 8573959 79.61
8573964 8573964 80.64
8573966 8573966 80
8573966 8573966 81.41
8573966 8573966 77.7
8573966 8573966 78.41
8573982 8573982 74
8573982 8573982 72
8573982 8573982 76.61
8573982 8573982 75.61
8573987 8573987 79
8573987 8573987 78
8573987 8573987 78.64
8573987 8573987 78.61
8573987 8573987 78.7
8573987 8573987 79
8573987 8573987 81.41
8573989 8573989 78
8573989 8573989 79
8573989 8573989 79
8573989 8573989 78.7
8573989 8573989 78.61
8573989 8573989 79
8577404 8577404 NA
8598501 8598501 79
8598501 8598501 82.64
8598501 8598501 77.7
8598504 8598504 83
8598504 8598504 73.7
8598504 8598504 81.41
8598505 8598505 84.64
8598506 8598506 NA
8598508 8598508 78
8598508 8598508 NA
8598508 8598508 77
8598511 8598511 81
8598514 8598514 80
8598515 8598515 80.7
8598516 8598516 76
8598524 8598524 79.61
8598548 8598548 80.41
8598548 8598548 81
8598554 8598554 80
8598554 8598554 80.7
8598565 8598565 79
8598565 8598565 NA
8598565 8598565 76.61
8598565 8598565 80
8598567 8598567 83
8598567 8598567 83.61
8598567 8598567 NA
8598567 8598567 NA
8598567 8598567 83
8598568 8598568 77.61
8598568 8598568 NA
8598568 8598568 81.41
8598568 8598568 81
8598569 8598569 78
8598570 8598570 77
8598570 8598570 80
8598570 8598570 NA
8598570 8598570 79
8598570 8598570 77
8598571 8598571 76
8598571 8598571 76.61
8598571 8598571 74.61
8598572 8598572 82
8598572 8598572 81.61
8598573 8598573 81
8598573 8598573 81.7
8598573 8598573 NA
8598573 8598573 75.7
8598574 8598574 80.7
8598574 8598574 81
8598574 8598574 78.61
8598574 8598574 81.7
8598574 8598574 83
8598575 8598575 81
8598575 8598575 81
8598578 8598578 77
8598579 8598579 76.41
8598587 8598587 81.09
8598591 8598591 76.83
8598592 8598592 77.41
8598599 8598599 79
8598602 8598602 80.61
8598602 8598602 80
8598607 8598607 77
8598608 8598608 80
8598609 8598609 76.61
8598611 8598611 77
8598611 8598611 80
8598611 8598611 80
8598614 8598614 82
8598614 8598614 80
8598614 8598614 80.83
8598614 8598614 80.86
8598621 8598621 76
8598621 8598621 77
8598621 8598621 80.64
8598621 8598621 77.7
8598621 8598621 78
8598621 8598621 NA
8598624 8598624 NA
8598624 8598624 78
8598625 8598625 75
8598626 8598626 82
8598627 8598627 78
8598628 8598628 80
8598629 8598629 79
8598630 8598630 79
8598631 8598631 76
8598631 8598631 76.7
8598631 8598631 78
8598631 8598631 79
8598632 8598632 79
8598633 8598633 78
8598634 8598634 81
8598634 8598634 81
8598635 8598635 77
8598636 8598636 76
8598636 8598636 76
8598637 8598637 81
8598638 8598638 80
8598638 8598638 79.7
8598639 8598639 79
8598639 8598639 78
8598640 8598640 79
8598641 8598641 75
8598642 8598642 78
8598642 8598642 76
8598642 8598642 79.7
8598643 8598643 76
8598643 8598643 75
8598644 8598644 77
8598644 8598644 76
8598645 8598645 80
8598646 8598646 79
8598646 8598646 80
8598647 8598647 80
8598647 8598647 80
8598648 8598648 77
8598648 8598648 77
8598653 8598653 79
8598654 8598654 80
8598654 8598654 81.09
8598654 8598654 81
8598655 8598655 78
8598655 8598655 79
8598656 8598656 81
8598657 8598657 76
8598658 8598658 78
8598665 8598665 83
8598665 8598665 84.64
8598665 8598665 84.41
8598665 8598665 84
8598665 8598665 81.7
8598665 8598665 83
8598666 8598666 78
8598666 8598666 76.64
8598692 8598692 81
8598692 8598692 80.61
8598692 8598692 82.61
8598693 8598693 80
8598693 8598693 78.61
8598694 8598694 77
8598694 8598694 77
8598694 8598694 79.64
8598694 8598694 NA
8598694 8598694 78
8598695 8598695 83
8598695 8598695 83
8598697 8598697 76
8598716 8598716 79
8598716 8598716 78.41
8598716 8598716 79
8598720 8598720 79
8598720 8598720 79.64
8598721 8598721 82
8598728 8598728 81.41
8598728 8598728 83
8598728 8598728 82
8598728 8598728 80.41
8598737 8598737 76
8598737 8598737 77
8598737 8598737 NA
8598737 8598737 78.7
8598757 8598757 79.61
8598757 8598757 79
8598757 8598757 76.7
8598758 8598758 82
8598759 8598759 80
8598760 8598760 77
8598761 8598761 77
8598762 8598762 77
8598763 8598763 78
8598764 8598764 80
8598767 8598767 76
8598767 8598767 76.61
8598768 8598768 79
8598769 8598769 79
8598770 8598770 79
8598771 8598771 81
8598773 8598773 78
8598773 8598773 79
8598773 8598773 NA
8598774 8598774 76
8598777 8598777 82
8598778 8598778 77
8598784 8598784 79
8598787 8598787 78
8598788 8598788 79
8598790 8598790 75
8598790 8598790 74
8598791 8598791 79
8598792 8598792 76
8598794 8598794 78
8598798 8598798 81
8598808 8598808 78.61
8598808 8598808 79
8598808 8598808 NA
8598808 8598808 79
8598808 8598808 77.7
8598808 8598808 NA
8598817 8598817 77.41
8598817 8598817 79.09
8598818 8598818 76
8598818 8598818 75.61
8598820 8598820 80
8598828 8598828 79
8598828 8598828 79.64
8598830 8598830 77
8598831 8598831 77
8598832 8598832 77
8598833 8598833 77
8598834 8598834 82
8598849 8598849 80.61
8598849 8598849 81
8598849 8598849 82.09
8598856 8598856 77
8598856 8598856 77.41
8598856 8598856 79.09
8598872 8598872 80.61
8598872 8598872 81
8598872 8598872 83
8598872 8598872 81.64
8598873 8598873 80.61
8598873 8598873 79.41
8598873 8598873 79
8598873 8598873 80.7
8598873 8598873 80
8598874 8598874 78
8598874 8598874 78.41
8598874 8598874 79
8598874 8598874 NA
8598874 8598874 76.7
8598874 8598874 79
8598875 8598875 77
8598881 8598881 76
8598881 8598881 76.61
8598881 8598881 75.7
8598881 8598881 76
8598881 8598881 75.7
8598887 8598887 84.61
8598887 8598887 84
8598887 8598887 83.61
8598907 8598907 75.41
8598907 8598907 76
8598907 8598907 77
8598938 8598938 76.61
8598938 8598938 78.61
8598941 8598941 77.61
8598941 8598941 80.09
8598953 8598953 81.61
8598953 8598953 83
8598953 8598953 81.61
8598964 8598964 76.61
8598982 8598982 NA
8598982 8598982 80.61
8598982 8598982 77
8598982 8598982 NA
8598982 8598982 77
8598982 8598982 77.61
8598982 8598982 78
8598982 8598982 78
8598982 8598982 78
8598982 8598982 79.09
8598982 8598982 80
8598982 8598982 78.86
8598982 8598982 77
8598982 8598982 77.83
8598982 8598982 81
8598982 8598982 77.86
8598987 8598987 77.41
8598987 8598987 78
8598987 8598987 78.61
8651505 8651505 77
8651505 8651505 77.7
8651505 8651505 NA
8651505 8651505 NA
8651506 8651506 80.7
8651506 8651506 79
8651510 8651510 76.61
8651510 8651510 77
8651510 8651510 75.7
8651511 8651511 78
8651511 8651511 78.61
8651511 8651511 81
8651511 8651511 80.61
8651511 8651511 81
8651512 8651512 80.41
8651512 8651512 81
8651513 8651513 78.41
8651513 8651513 78
8651514 8651514 80
8651515 8651515 78
8651515 8651515 76.41
8651515 8651515 78.86
8651522 8651522 76
8651524 8651524 77.7
8651524 8651524 79
8651525 8651525 81
8651525 8651525 80.41
8651525 8651525 82
8651526 8651526 78.41
8651526 8651526 78
8651534 8651534 77
8651534 8651534 77
8651539 8651539 78
8651539 8651539 79
8651539 8651539 78.09
8651539 8651539 77.83
8651539 8651539 77
8651543 8651543 78
8651543 8651543 80
8651543 8651543 80.09
8651543 8651543 NA
8651543 8651543 NA
8651543 8651543 78.86
8651543 8651543 82
8651543 8651543 81.91
8651548 8651548 77
8651548 8651548 78
8651548 8651548 78
8651576 8651576 80.61
8651576 8651576 81.7
